date,cod,value_price
1994-12-20,ibov,4799.1
1994-12-21,ibov,4495.2
1994-12-22,ibov,4221.2
1994-12-23,ibov,4351.4
1994-12-26,ibov,4278.3
1994-12-27,ibov,4113.7
1994-12-28,ibov,4195.3
1994-12-29,ibov,4353.9
1995-01-02,ibov,4301.0
1995-01-03,ibov,4098.0
1995-01-04,ibov,3967.9
1995-01-05,ibov,4036.7
1995-01-06,ibov,3827.4
1995-01-09,ibov,3627.8
1995-01-10,ibov,3270.0
1995-01-11,ibov,3499.1
1995-01-12,ibov,3840.6
1995-01-13,ibov,4103.8
1995-01-16,ibov,4056.4
1995-01-17,ibov,4209.8
1995-01-18,ibov,4078.5
1995-01-19,ibov,3809.4
1995-01-20,ibov,3862.3
1995-01-23,ibov,3758.5
1995-01-24,ibov,3840.3
1995-01-26,ibov,3926.9
1995-01-27,ibov,3784.3
1995-01-30,ibov,3580.7
1995-01-31,ibov,3885.0
1995-02-01,ibov,3989.8
1995-02-02,ibov,3897.9
1995-02-03,ibov,3944.4
1995-02-06,ibov,3829.8
1995-02-07,ibov,3637.4
1995-02-08,ibov,3556.3
1995-02-09,ibov,3401.6
1995-02-10,ibov,3307.7
1995-02-13,ibov,3294.9
1995-02-14,ibov,3192.2
1995-02-15,ibov,3069.4
1995-02-16,ibov,2863.8
1995-02-17,ibov,3023.3
1995-02-20,ibov,2961.6
1995-02-21,ibov,2793.1
1995-02-22,ibov,2872.4
1995-02-23,ibov,3217.4
1995-02-24,ibov,3270.9
1995-03-02,ibov,2989.1
1995-03-03,ibov,2988.0
1995-03-06,ibov,2867.2
1995-03-07,ibov,2615.7
1995-03-08,ibov,2363.3
1995-03-09,ibov,2138.3
1995-03-10,ibov,2686.2
1995-03-13,ibov,2670.9
1995-03-14,ibov,3016.9
1995-03-15,ibov,2939.4
1995-03-16,ibov,3141.7
1995-03-17,ibov,2981.1
1995-03-20,ibov,2870.1
1995-03-21,ibov,3006.1
1995-03-22,ibov,3003.9
1995-03-23,ibov,3145.6
1995-03-24,ibov,3361.2
1995-03-27,ibov,3372.3
1995-03-28,ibov,3255.8
1995-03-29,ibov,3198.2
1995-03-30,ibov,3125.5
1995-03-31,ibov,2979.0
1995-04-03,ibov,2893.5
1995-04-04,ibov,3125.1
1995-04-05,ibov,3180.3
1995-04-06,ibov,3254.6
1995-04-07,ibov,3203.0
1995-04-10,ibov,3114.1
1995-04-11,ibov,3017.8
1995-04-12,ibov,3020.8
1995-04-17,ibov,3113.1
1995-04-18,ibov,3193.9
1995-04-19,ibov,3330.7
1995-04-20,ibov,3384.3
1995-04-24,ibov,3512.9
1995-04-25,ibov,3699.1
1995-04-26,ibov,3825.9
1995-04-27,ibov,3851.1
1995-04-28,ibov,3813.7
1995-05-02,ibov,3861.5
1995-05-03,ibov,3976.0
1995-05-04,ibov,4043.9
1995-05-05,ibov,4008.2
1995-05-08,ibov,3914.2
1995-05-09,ibov,4065.4
1995-05-10,ibov,4050.4
1995-05-11,ibov,3951.1
1995-05-12,ibov,3998.3
1995-05-15,ibov,3894.0
1995-05-16,ibov,3835.1
1995-05-17,ibov,3964.4
1995-05-18,ibov,4008.1
1995-05-19,ibov,3950.0
1995-05-22,ibov,4033.7
1995-05-23,ibov,4048.7
1995-05-24,ibov,4099.6
1995-05-25,ibov,4019.0
1995-05-26,ibov,3905.0
1995-05-29,ibov,3896.3
1995-05-30,ibov,3706.8
1995-05-31,ibov,3720.6
1995-06-01,ibov,3773.6
1995-06-02,ibov,3966.5
1995-06-05,ibov,4062.8
1995-06-06,ibov,3933.3
1995-06-07,ibov,3808.2
1995-06-08,ibov,3818.5
1995-06-09,ibov,3670.7
1995-06-12,ibov,3704.8
1995-06-13,ibov,3789.3
1995-06-14,ibov,3665.0
1995-06-16,ibov,3717.9
1995-06-19,ibov,3696.1
1995-06-20,ibov,3576.9
1995-06-21,ibov,3631.6
1995-06-22,ibov,3598.8
1995-06-23,ibov,3585.6
1995-06-26,ibov,3537.0
1995-06-27,ibov,3661.3
1995-06-28,ibov,3661.3
1995-06-29,ibov,3678.0
1995-06-30,ibov,3603.4
1995-07-03,ibov,3594.4
1995-07-04,ibov,3633.6
1995-07-05,ibov,3700.3
1995-07-06,ibov,3821.0
1995-07-07,ibov,3961.7
1995-07-10,ibov,3958.4
1995-07-11,ibov,3889.2
1995-07-12,ibov,4026.5
1995-07-13,ibov,4007.5
1995-07-14,ibov,4026.8
1995-07-17,ibov,4016.1
1995-07-18,ibov,3919.2
1995-07-19,ibov,3829.4
1995-07-20,ibov,3939.0
1995-07-21,ibov,3862.4
1995-07-24,ibov,3899.7
1995-07-25,ibov,3917.9
1995-07-26,ibov,3878.8
1995-07-27,ibov,3912.9
1995-07-28,ibov,3888.4
1995-07-31,ibov,3877.5
1995-08-01,ibov,3870.8
1995-08-02,ibov,3918.5
1995-08-03,ibov,4025.5
1995-08-04,ibov,4200.4
1995-08-07,ibov,4393.9
1995-08-08,ibov,4310.8
1995-08-09,ibov,4279.8
1995-08-10,ibov,4337.0
1995-08-11,ibov,4193.0
1995-08-14,ibov,4081.2
1995-08-15,ibov,4156.4
1995-08-16,ibov,4223.3
1995-08-17,ibov,4229.2
1995-08-18,ibov,4235.4
1995-08-21,ibov,4299.0
1995-08-22,ibov,4305.6
1995-08-23,ibov,4471.2
1995-08-24,ibov,4445.0
1995-08-25,ibov,4459.2
1995-08-28,ibov,4515.0
1995-08-29,ibov,4367.8
1995-08-30,ibov,4236.1
1995-08-31,ibov,4310.5
1995-09-01,ibov,4450.0
1995-09-04,ibov,4520.2
1995-09-05,ibov,4563.1
1995-09-06,ibov,4550.0
1995-09-08,ibov,4531.6
1995-09-11,ibov,4638.6
1995-09-12,ibov,4703.7
1995-09-13,ibov,4737.4
1995-09-14,ibov,4810.5
1995-09-15,ibov,4801.8
1995-09-18,ibov,4851.4
1995-09-19,ibov,4861.2
1995-09-20,ibov,4776.6
1995-09-21,ibov,4693.6
1995-09-22,ibov,4673.8
1995-09-25,ibov,4579.1
1995-09-26,ibov,4544.0
1995-09-27,ibov,4548.0
1995-09-28,ibov,4566.7
1995-09-29,ibov,4670.1
1995-10-02,ibov,4538.0
1995-10-03,ibov,4504.2
1995-10-04,ibov,4426.3
1995-10-05,ibov,4498.7
1995-10-06,ibov,4514.6
1995-10-09,ibov,4456.7
1995-10-10,ibov,4409.5
1995-10-11,ibov,4500.7
1995-10-13,ibov,4513.6
1995-10-16,ibov,4549.6
1995-10-17,ibov,4621.0
1995-10-18,ibov,4601.7
1995-10-19,ibov,4585.0
1995-10-20,ibov,4668.8
1995-10-23,ibov,4563.9
1995-10-24,ibov,4528.2
1995-10-25,ibov,4343.8
1995-10-26,ibov,4060.3
1995-10-27,ibov,4140.6
1995-10-30,ibov,4069.1
1995-10-31,ibov,4128.4
1995-11-01,ibov,4099.8
1995-11-03,ibov,4158.8
1995-11-06,ibov,4094.3
1995-11-07,ibov,4111.2
1995-11-08,ibov,4117.1
1995-11-09,ibov,4112.9
1995-11-10,ibov,3958.0
1995-11-13,ibov,3787.0
1995-11-14,ibov,3797.3
1995-11-16,ibov,4003.6
1995-11-17,ibov,4063.6
1995-11-20,ibov,3966.1
1995-11-21,ibov,4059.5
1995-11-22,ibov,4105.8
1995-11-23,ibov,4191.0
1995-11-24,ibov,4081.6
1995-11-27,ibov,4105.2
1995-11-28,ibov,4049.8
1995-11-29,ibov,4182.5
1995-11-30,ibov,4378.6
1995-12-01,ibov,4346.0
1995-12-04,ibov,4334.2
1995-12-05,ibov,4281.1
1995-12-06,ibov,4303.6
1995-12-07,ibov,4318.8
1995-12-08,ibov,4299.3
1995-12-11,ibov,4306.3
1995-12-12,ibov,4365.6
1995-12-13,ibov,4369.8
1995-12-14,ibov,4183.3
1995-12-15,ibov,4158.7
1995-12-18,ibov,4056.0
1995-12-19,ibov,4035.0
1995-12-20,ibov,4205.7
1995-12-21,ibov,4252.0
1995-12-22,ibov,4343.2
1995-12-26,ibov,4364.0
1995-12-27,ibov,4346.3
1995-12-28,ibov,4299.0
1996-01-02,ibov,4390.1
1996-01-03,ibov,4681.5
1996-01-04,ibov,4684.1
1996-01-05,ibov,4694.3
1996-01-08,ibov,4741.0
1996-01-09,ibov,4653.9
1996-01-10,ibov,4622.2
1996-01-11,ibov,4748.7
1996-01-12,ibov,4846.6
1996-01-15,ibov,4895.4
1996-01-16,ibov,4846.8
1996-01-17,ibov,4836.2
1996-01-18,ibov,4833.9
1996-01-19,ibov,4909.0
1996-01-22,ibov,4893.8
1996-01-23,ibov,4985.2
1996-01-24,ibov,4945.2
1996-01-26,ibov,4907.7
1996-01-29,ibov,4934.8
1996-01-30,ibov,5133.5
1996-01-31,ibov,5151.5
1996-02-01,ibov,5269.4
1996-02-02,ibov,5410.9
1996-02-05,ibov,5332.9
1996-02-06,ibov,5354.1
1996-02-07,ibov,5283.0
1996-02-08,ibov,5322.6
1996-02-09,ibov,5305.4
1996-02-12,ibov,5339.0
1996-02-13,ibov,5385.6
1996-02-14,ibov,5330.8
1996-02-15,ibov,5273.7
1996-02-16,ibov,5173.0
1996-02-22,ibov,5237.7
1996-02-23,ibov,5267.4
1996-02-26,ibov,5245.2
1996-02-27,ibov,5193.0
1996-02-28,ibov,5199.3
1996-02-29,ibov,4957.7
1996-03-01,ibov,5083.4
1996-03-04,ibov,5152.7
1996-03-05,ibov,5198.0
1996-03-06,ibov,4975.3
1996-03-07,ibov,4756.0
1996-03-08,ibov,4721.9
1996-03-11,ibov,4771.8
1996-03-12,ibov,4739.4
1996-03-13,ibov,4805.6
1996-03-14,ibov,4841.3
1996-03-15,ibov,4852.5
1996-03-18,ibov,4887.0
1996-03-19,ibov,4851.5
1996-03-20,ibov,4868.4
1996-03-21,ibov,4979.7
1996-03-22,ibov,5051.2
1996-03-25,ibov,5031.6
1996-03-26,ibov,4981.7
1996-03-27,ibov,5039.6
1996-03-28,ibov,4980.5
1996-03-29,ibov,4954.9
1996-04-01,ibov,5009.3
1996-04-02,ibov,4985.6
1996-04-03,ibov,4977.6
1996-04-08,ibov,4853.7
1996-04-09,ibov,4866.5
1996-04-10,ibov,4889.6
1996-04-11,ibov,4885.2
1996-04-12,ibov,5015.6
1996-04-15,ibov,5022.4
1996-04-16,ibov,4989.3
1996-04-17,ibov,5003.9
1996-04-18,ibov,5002.0
1996-04-19,ibov,5075.6
1996-04-22,ibov,5079.7
1996-04-23,ibov,5061.9
1996-04-24,ibov,5047.0
1996-04-25,ibov,5121.9
1996-04-26,ibov,5142.6
1996-04-29,ibov,5149.3
1996-04-30,ibov,5164.1
1996-05-02,ibov,5146.0
1996-05-03,ibov,5101.5
1996-05-06,ibov,5153.0
1996-05-07,ibov,5284.2
1996-05-08,ibov,5360.5
1996-05-09,ibov,5388.5
1996-05-10,ibov,5345.5
1996-05-13,ibov,5480.2
1996-05-14,ibov,5428.1
1996-05-15,ibov,5442.5
1996-05-16,ibov,5475.6
1996-05-17,ibov,5560.4
1996-05-20,ibov,5655.7
1996-05-21,ibov,5602.0
1996-05-22,ibov,5681.5
1996-05-23,ibov,5530.9
1996-05-24,ibov,5600.7
1996-05-27,ibov,5628.0
1996-05-28,ibov,5710.8
1996-05-29,ibov,5625.7
1996-05-30,ibov,5687.8
1996-05-31,ibov,5728.0
1996-06-03,ibov,5635.1
1996-06-04,ibov,5599.4
1996-06-05,ibov,5567.9
1996-06-07,ibov,5530.2
1996-06-10,ibov,5457.2
1996-06-11,ibov,5413.4
1996-06-12,ibov,5532.5
1996-06-13,ibov,5503.8
1996-06-14,ibov,5634.9
1996-06-17,ibov,5804.9
1996-06-18,ibov,5834.6
1996-06-19,ibov,5817.1
1996-06-20,ibov,5823.0
1996-06-21,ibov,6053.1
1996-06-24,ibov,6201.8
1996-06-25,ibov,6082.4
1996-06-26,ibov,6227.2
1996-06-27,ibov,6227.2
1996-06-28,ibov,6043.9
1996-07-01,ibov,6156.2
1996-07-02,ibov,6245.5
1996-07-03,ibov,6355.9
1996-07-04,ibov,6432.1
1996-07-05,ibov,6286.5
1996-07-08,ibov,6338.8
1996-07-09,ibov,6488.0
1996-07-10,ibov,6444.7
1996-07-11,ibov,6508.5
1996-07-12,ibov,6652.2
1996-07-15,ibov,6432.9
1996-07-16,ibov,6293.4
1996-07-17,ibov,6214.7
1996-07-18,ibov,6188.8
1996-07-19,ibov,6411.7
1996-07-22,ibov,6299.1
1996-07-23,ibov,6222.6
1996-07-24,ibov,6051.0
1996-07-25,ibov,6096.3
1996-07-26,ibov,5968.5
1996-07-29,ibov,5909.4
1996-07-30,ibov,6143.3
1996-07-31,ibov,6123.3
1996-08-01,ibov,6277.3
1996-08-02,ibov,6363.6
1996-08-05,ibov,6244.1
1996-08-06,ibov,6130.8
1996-08-07,ibov,6165.3
1996-08-08,ibov,6257.3
1996-08-09,ibov,6222.8
1996-08-12,ibov,6304.2
1996-08-13,ibov,6227.7
1996-08-14,ibov,6227.1
1996-08-15,ibov,6348.4
1996-08-16,ibov,6352.9
1996-08-19,ibov,6292.1
1996-08-20,ibov,6337.1
1996-08-21,ibov,6314.8
1996-08-22,ibov,6248.9
1996-08-23,ibov,6202.7
1996-08-26,ibov,6028.1
1996-08-27,ibov,6126.1
1996-08-28,ibov,6294.8
1996-08-29,ibov,6270.0
1996-08-30,ibov,6259.4
1996-09-02,ibov,6232.5
1996-09-03,ibov,6270.0
1996-09-04,ibov,6276.9
1996-09-05,ibov,6254.0
1996-09-06,ibov,6334.6
1996-09-09,ibov,6382.8
1996-09-10,ibov,6415.8
1996-09-11,ibov,6358.1
1996-09-12,ibov,6391.0
1996-09-13,ibov,6464.3
1996-09-16,ibov,6534.3
1996-09-17,ibov,6512.4
1996-09-18,ibov,6489.6
1996-09-19,ibov,6560.2
1996-09-20,ibov,6588.3
1996-09-23,ibov,6551.7
1996-09-24,ibov,6557.0
1996-09-25,ibov,6513.9
1996-09-26,ibov,6535.9
1996-09-27,ibov,6458.9
1996-09-30,ibov,6446.9
1996-10-01,ibov,6521.8
1996-10-02,ibov,6605.8
1996-10-04,ibov,6626.9
1996-10-07,ibov,6612.7
1996-10-08,ibov,6651.6
1996-10-09,ibov,6631.1
1996-10-10,ibov,6626.7
1996-10-11,ibov,6608.7
1996-10-14,ibov,6631.3
1996-10-15,ibov,6744.9
1996-10-16,ibov,6733.5
1996-10-17,ibov,6766.0
1996-10-18,ibov,6798.1
1996-10-21,ibov,6798.9
1996-10-22,ibov,6675.6
1996-10-23,ibov,6648.6
1996-10-24,ibov,6588.8
1996-10-25,ibov,6503.4
1996-10-28,ibov,6401.1
1996-10-29,ibov,6549.8
1996-10-30,ibov,6543.2
1996-10-31,ibov,6533.2
1996-11-01,ibov,6641.2
1996-11-04,ibov,6658.5
1996-11-05,ibov,6697.6
1996-11-06,ibov,6704.6
1996-11-07,ibov,6666.7
1996-11-08,ibov,6559.6
1996-11-11,ibov,6582.9
1996-11-12,ibov,6523.3
1996-11-13,ibov,6571.0
1996-11-14,ibov,6523.0
1996-11-18,ibov,6556.3
1996-11-19,ibov,6557.0
1996-11-20,ibov,6541.3
1996-11-21,ibov,6625.9
1996-11-22,ibov,6645.3
1996-11-25,ibov,6649.2
1996-11-26,ibov,6631.5
1996-11-27,ibov,6591.9
1996-11-28,ibov,6644.9
1996-11-29,ibov,6666.1
1996-12-02,ibov,6735.6
1996-12-03,ibov,6836.8
1996-12-04,ibov,6797.6
1996-12-05,ibov,6947.1
1996-12-06,ibov,6872.9
1996-12-09,ibov,6836.4
1996-12-10,ibov,6855.9
1996-12-11,ibov,6677.8
1996-12-12,ibov,6657.5
1996-12-13,ibov,6680.2
1996-12-16,ibov,6654.4
1996-12-17,ibov,6784.6
1996-12-18,ibov,6910.4
1996-12-19,ibov,6891.6
1996-12-20,ibov,6942.2
1996-12-23,ibov,6912.6
1996-12-26,ibov,6957.8
1996-12-27,ibov,7006.9
1996-12-30,ibov,7039.9
1997-01-02,ibov,6955.5
1997-01-03,ibov,6997.8
1997-01-06,ibov,7159.5
1997-01-07,ibov,7159.5
1997-01-08,ibov,7427.0
1997-01-09,ibov,7454.2
1997-01-10,ibov,7478.3
1997-01-13,ibov,7411.8
1997-01-14,ibov,7621.1
1997-01-15,ibov,7667.6
1997-01-16,ibov,7655.8
1997-01-17,ibov,7816.3
1997-01-20,ibov,7835.4
1997-01-21,ibov,7904.9
1997-01-22,ibov,7817.5
1997-01-23,ibov,7890.7
1997-01-24,ibov,7759.8
1997-01-27,ibov,7759.1
1997-01-28,ibov,7849.8
1997-01-29,ibov,7736.9
1997-01-30,ibov,7788.8
1997-01-31,ibov,7964.7
1997-02-03,ibov,8095.9
1997-02-04,ibov,8102.3
1997-02-05,ibov,8171.2
1997-02-06,ibov,8147.9
1997-02-07,ibov,8147.9
1997-02-12,ibov,8670.6
1997-02-13,ibov,8764.9
1997-02-14,ibov,8700.0
1997-02-17,ibov,8816.1
1997-02-18,ibov,8950.2
1997-02-19,ibov,8771.3
1997-02-20,ibov,8701.8
1997-02-21,ibov,8719.5
1997-02-24,ibov,8959.3
1997-02-25,ibov,9149.1
1997-02-26,ibov,8927.9
1997-02-27,ibov,8776.8
1997-02-28,ibov,8828.7
1997-03-03,ibov,8978.0
1997-03-04,ibov,8961.0
1997-03-05,ibov,9074.0
1997-03-06,ibov,9126.0
1997-03-07,ibov,9181.0
1997-03-10,ibov,9419.0
1997-03-11,ibov,9565.0
1997-03-12,ibov,9317.0
1997-03-13,ibov,9314.0
1997-03-14,ibov,9499.0
1997-03-17,ibov,9499.0
1997-03-18,ibov,9172.0
1997-03-19,ibov,9088.0
1997-03-20,ibov,9303.0
1997-03-21,ibov,9302.0
1997-03-24,ibov,9328.0
1997-03-25,ibov,9380.0
1997-03-26,ibov,9272.0
1997-03-31,ibov,9044.0
1997-04-01,ibov,9138.0
1997-04-02,ibov,9237.0
1997-04-03,ibov,9302.0
1997-04-04,ibov,9705.0
1997-04-07,ibov,9837.0
1997-04-08,ibov,9738.0
1997-04-09,ibov,9819.0
1997-04-10,ibov,9733.0
1997-04-11,ibov,9518.0
1997-04-14,ibov,9456.0
1997-04-15,ibov,9490.0
1997-04-16,ibov,9566.0
1997-04-17,ibov,9419.0
1997-04-18,ibov,9422.0
1997-04-22,ibov,9474.0
1997-04-23,ibov,9634.0
1997-04-24,ibov,9709.0
1997-04-25,ibov,9732.0
1997-04-28,ibov,9762.0
1997-04-29,ibov,9858.0
1997-04-30,ibov,9982.0
1997-05-02,ibov,10074.0
1997-05-05,ibov,9994.0
1997-05-06,ibov,10219.0
1997-05-07,ibov,10180.0
1997-05-08,ibov,10437.0
1997-05-09,ibov,10492.0
1997-05-12,ibov,10681.0
1997-05-13,ibov,10648.0
1997-05-14,ibov,10283.0
1997-05-15,ibov,10354.0
1997-05-16,ibov,10499.0
1997-05-19,ibov,10506.0
1997-05-20,ibov,10641.0
1997-05-21,ibov,10715.0
1997-05-22,ibov,10745.0
1997-05-23,ibov,10764.0
1997-05-26,ibov,10961.0
1997-05-27,ibov,11133.0
1997-05-28,ibov,11301.0
1997-05-30,ibov,11345.0
1997-06-02,ibov,11361.0
1997-06-03,ibov,11110.0
1997-06-04,ibov,11030.0
1997-06-05,ibov,11106.0
1997-06-06,ibov,11334.0
1997-06-09,ibov,11396.0
1997-06-10,ibov,11429.0
1997-06-11,ibov,11490.0
1997-06-12,ibov,11852.0
1997-06-13,ibov,11828.0
1997-06-16,ibov,11954.0
1997-06-17,ibov,12119.0
1997-06-18,ibov,12206.0
1997-06-19,ibov,12205.0
1997-06-20,ibov,12121.0
1997-06-23,ibov,12239.0
1997-06-24,ibov,12587.0
1997-06-25,ibov,13053.0
1997-06-26,ibov,12874.0
1997-06-27,ibov,12758.0
1997-06-30,ibov,12568.0
1997-07-01,ibov,13002.0
1997-07-02,ibov,13260.0
1997-07-03,ibov,13285.0
1997-07-04,ibov,13494.0
1997-07-07,ibov,13502.0
1997-07-08,ibov,13617.0
1997-07-10,ibov,13609.0
1997-07-11,ibov,13153.0
1997-07-14,ibov,12698.0
1997-07-15,ibov,11617.0
1997-07-16,ibov,12640.0
1997-07-17,ibov,11728.0
1997-07-18,ibov,11182.0
1997-07-21,ibov,11292.0
1997-07-22,ibov,12235.0
1997-07-23,ibov,12427.0
1997-07-24,ibov,12544.0
1997-07-25,ibov,12523.0
1997-07-28,ibov,12938.0
1997-07-29,ibov,13044.0
1997-07-30,ibov,13019.0
1997-07-31,ibov,12872.0
1997-08-01,ibov,12259.0
1997-08-04,ibov,12017.0
1997-08-05,ibov,11909.0
1997-08-06,ibov,12523.0
1997-08-07,ibov,12323.0
1997-08-08,ibov,12129.0
1997-08-11,ibov,11949.0
1997-08-12,ibov,11810.0
1997-08-13,ibov,11851.0
1997-08-14,ibov,11905.0
1997-08-15,ibov,11335.0
1997-08-18,ibov,11338.0
1997-08-19,ibov,11211.0
1997-08-20,ibov,10849.0
1997-08-21,ibov,11180.0
1997-08-22,ibov,11158.0
1997-08-25,ibov,11422.0
1997-08-26,ibov,11626.0
1997-08-27,ibov,11719.0
1997-08-28,ibov,11267.0
1997-08-29,ibov,10609.0
1997-09-01,ibov,10109.0
1997-09-02,ibov,11063.0
1997-09-03,ibov,11119.0
1997-09-04,ibov,11431.0
1997-09-05,ibov,11838.0
1997-09-08,ibov,11685.0
1997-09-09,ibov,11735.0
1997-09-10,ibov,11361.0
1997-09-11,ibov,11094.0
1997-09-12,ibov,11292.0
1997-09-15,ibov,10865.0
1997-09-16,ibov,11204.0
1997-09-17,ibov,11524.0
1997-09-18,ibov,11714.0
1997-09-19,ibov,11650.0
1997-09-22,ibov,11712.0
1997-09-23,ibov,11516.0
1997-09-24,ibov,11482.0
1997-09-25,ibov,11385.0
1997-09-26,ibov,11534.0
1997-09-29,ibov,11614.0
1997-09-30,ibov,11797.0
1997-10-01,ibov,12173.0
1997-10-02,ibov,12397.0
1997-10-03,ibov,12541.0
1997-10-06,ibov,12688.0
1997-10-07,ibov,12481.0
1997-10-08,ibov,12433.0
1997-10-09,ibov,12684.0
1997-10-10,ibov,12737.0
1997-10-13,ibov,12698.0
1997-10-14,ibov,12895.0
1997-10-15,ibov,12830.0
1997-10-16,ibov,12578.0
1997-10-17,ibov,12488.0
1997-10-20,ibov,12704.0
1997-10-21,ibov,13016.0
1997-10-22,ibov,12956.0
1997-10-23,ibov,11899.0
1997-10-24,ibov,11545.0
1997-10-27,ibov,9817.0
1997-10-28,ibov,10447.0
1997-10-29,ibov,9818.0
1997-10-30,ibov,8855.0
1997-10-31,ibov,8986.0
1997-11-03,ibov,9858.0
1997-11-04,ibov,10254.0
1997-11-05,ibov,9988.0
1997-11-06,ibov,9435.0
1997-11-07,ibov,8833.0
1997-11-10,ibov,9006.0
1997-11-11,ibov,8711.0
1997-11-12,ibov,7822.0
1997-11-13,ibov,8072.0
1997-11-14,ibov,8732.0
1997-11-17,ibov,9083.0
1997-11-18,ibov,9028.0
1997-11-19,ibov,9332.0
1997-11-20,ibov,9189.0
1997-11-21,ibov,9422.0
1997-11-24,ibov,9070.0
1997-11-25,ibov,9151.0
1997-11-26,ibov,9373.0
1997-11-27,ibov,9619.0
1997-11-28,ibov,9395.0
1997-12-01,ibov,9648.0
1997-12-02,ibov,9964.0
1997-12-03,ibov,9992.0
1997-12-04,ibov,10046.0
1997-12-05,ibov,10080.0
1997-12-08,ibov,10079.0
1997-12-09,ibov,9840.0
1997-12-10,ibov,9462.0
1997-12-11,ibov,9109.0
1997-12-12,ibov,9147.0
1997-12-15,ibov,9551.0
1997-12-16,ibov,9743.0
1997-12-17,ibov,9854.0
1997-12-18,ibov,9483.0
1997-12-19,ibov,9139.0
1997-12-22,ibov,9494.0
1997-12-23,ibov,9554.0
1997-12-26,ibov,9707.0
1997-12-29,ibov,10052.0
1997-12-30,ibov,10197.0
1998-01-02,ibov,10480.0
1998-01-05,ibov,10607.0
1998-01-06,ibov,10185.0
1998-01-07,ibov,9879.0
1998-01-08,ibov,9658.0
1998-01-09,ibov,9118.0
1998-01-12,ibov,9227.0
1998-01-13,ibov,9416.0
1998-01-14,ibov,9349.0
1998-01-15,ibov,9140.0
1998-01-16,ibov,9448.0
1998-01-19,ibov,9753.0
1998-01-20,ibov,9568.0
1998-01-21,ibov,9385.0
1998-01-22,ibov,9709.0
1998-01-23,ibov,9468.0
1998-01-26,ibov,9513.0
1998-01-27,ibov,9651.0
1998-01-28,ibov,9773.0
1998-01-29,ibov,9786.0
1998-01-30,ibov,9720.0
1998-02-02,ibov,9973.0
1998-02-03,ibov,10055.0
1998-02-04,ibov,9971.0
1998-02-05,ibov,9948.0
1998-02-06,ibov,10011.0
1998-02-09,ibov,10240.0
1998-02-10,ibov,10278.0
1998-02-11,ibov,10485.0
1998-02-12,ibov,10350.0
1998-02-13,ibov,10391.0
1998-02-16,ibov,10233.0
1998-02-17,ibov,10420.0
1998-02-18,ibov,10322.0
1998-02-19,ibov,10236.0
1998-02-20,ibov,10319.0
1998-02-25,ibov,10546.0
1998-02-26,ibov,10557.0
1998-02-27,ibov,10571.0
1998-03-02,ibov,10845.0
1998-03-03,ibov,10845.0
1998-03-04,ibov,10899.0
1998-03-05,ibov,10948.0
1998-03-06,ibov,11159.0
1998-03-09,ibov,11167.0
1998-03-10,ibov,11181.0
1998-03-11,ibov,11223.0
1998-03-12,ibov,11356.0
1998-03-13,ibov,11566.0
1998-03-16,ibov,11601.0
1998-03-17,ibov,11808.0
1998-03-18,ibov,11894.0
1998-03-19,ibov,11832.0
1998-03-20,ibov,11919.0
1998-03-23,ibov,12025.0
1998-03-24,ibov,11905.0
1998-03-25,ibov,11756.0
1998-03-26,ibov,11945.0
1998-03-27,ibov,11900.0
1998-03-30,ibov,11750.0
1998-03-31,ibov,11947.0
1998-04-01,ibov,11837.0
1998-04-02,ibov,11858.0
1998-04-03,ibov,11634.0
1998-04-06,ibov,11948.0
1998-04-07,ibov,11847.0
1998-04-08,ibov,11975.0
1998-04-13,ibov,12121.0
1998-04-14,ibov,12270.0
1998-04-15,ibov,12299.0
1998-04-16,ibov,12091.0
1998-04-17,ibov,12109.0
1998-04-20,ibov,12028.0
1998-04-22,ibov,11703.0
1998-04-23,ibov,11572.0
1998-04-24,ibov,11728.0
1998-04-27,ibov,11057.0
1998-04-28,ibov,11377.0
1998-04-29,ibov,11528.0
1998-04-30,ibov,11677.0
1998-05-04,ibov,11507.0
1998-05-05,ibov,11555.0
1998-05-06,ibov,11165.0
1998-05-07,ibov,11063.0
1998-05-08,ibov,11220.0
1998-05-11,ibov,10983.0
1998-05-12,ibov,10798.0
1998-05-13,ibov,10779.0
1998-05-14,ibov,10734.0
1998-05-15,ibov,10906.0
1998-05-18,ibov,10205.0
1998-05-19,ibov,10343.0
1998-05-20,ibov,10408.0
1998-05-21,ibov,10269.0
1998-05-22,ibov,10240.0
1998-05-25,ibov,10015.0
1998-05-26,ibov,9436.0
1998-05-27,ibov,9748.0
1998-05-28,ibov,10152.0
1998-05-29,ibov,9847.0
1998-06-01,ibov,9605.0
1998-06-02,ibov,10150.0
1998-06-03,ibov,9856.0
1998-06-04,ibov,10191.0
1998-06-05,ibov,10370.0
1998-06-08,ibov,10540.0
1998-06-09,ibov,10370.0
1998-06-10,ibov,9868.0
1998-06-12,ibov,9585.0
1998-06-15,ibov,9074.0
1998-06-16,ibov,9249.0
1998-06-17,ibov,9897.0
1998-06-18,ibov,9539.0
1998-06-19,ibov,9687.0
1998-06-22,ibov,9623.0
1998-06-23,ibov,9937.0
1998-06-24,ibov,9856.0
1998-06-25,ibov,9528.0
1998-06-26,ibov,9464.0
1998-06-29,ibov,9604.0
1998-06-30,ibov,9678.0
1998-07-01,ibov,9915.0
1998-07-02,ibov,9901.0
1998-07-03,ibov,10116.0
