datas,Athletico Paranaense ,Atlético Goianiense ,Atlético Mineiro ,Atlético Paranaense ,Avaí ,Bahia ,Botafogo ,Ceará ,Chapecoense ,Corinthians ,Coritiba ,Criciúma ,Cruzeiro ,Figueirense ,Flamengo ,Fluminense ,Fortaleza ,Goiás ,Grêmio ,Grêmio Barueri ,Guarani ,Internacional ,Náutico ,Palmeiras ,Paraná ,Ponte Preta ,Portuguesa ,Red Bull Bragantino ,Santos ,Sport ,São Caetano ,São Paulo ,Vasco ,Vitória 
2008-12-31,0.0,0.0,57.60000000000004,44.299999999999955,0.0,0.0,51.50000000000001,0.0,0.0,117.49999999999997,37.599999999999994,0.0,94.00000000000009,28.30000000000002,117.9,66.4,0.0,20.59999999999998,99.00000000000006,0.0,0.0,142.09999999999985,0.0,138.80000000000004,17.4,0.0,47.099999999999994,0.0,65.3,0.0,23.999999999999996,160.4999999999999,52.00000000000003,18.8
2009-01-31,0.0,0.0,58.30833333333334,45.858333333333334,1.75,0.0,51.025,0.0,0.0,122.79166666666667,37.90833333333333,0.0,96.275,25.941666666666666,118.075,65.96666666666667,0.0,21.383333333333333,99.98333333333333,1.5999999999999999,0.0,144.93333333333334,0.0,137.65,15.95,0.0,45.141666666666666,0.0,65.71666666666667,0.0,23.883333333333333,161.69166666666666,54.733333333333334,19.766666666666666
2009-02-28,0.0,0.0,59.01666666666667,47.41666666666667,3.5,0.0,50.55,0.0,0.0,128.08333333333334,38.21666666666666,0.0,98.55000000000001,23.583333333333332,118.25,65.53333333333333,0.0,22.166666666666664,100.96666666666667,3.1999999999999997,0.0,147.76666666666668,0.0,136.5,14.5,0.0,43.18333333333333,0.0,66.13333333333334,0.0,23.766666666666666,162.88333333333333,57.46666666666667,20.73333333333333
2009-03-31,0.0,0.0,59.72500000000001,48.97500000000001,5.25,0.0,50.074999999999996,0.0,0.0,133.375,38.52499999999999,0.0,100.82500000000002,21.224999999999998,118.425,65.1,0.0,22.949999999999996,101.95,4.8,0.0,150.60000000000002,0.0,135.35,13.05,0.0,41.224999999999994,0.0,66.55000000000001,0.0,23.65,164.075,60.2,21.699999999999996
2009-04-30,0.0,0.0,60.433333333333344,50.533333333333346,7.0,0.0,49.599999999999994,0.0,0.0,138.66666666666666,38.83333333333332,0.0,103.10000000000002,18.866666666666664,118.6,64.66666666666666,0.0,23.733333333333327,102.93333333333334,6.3999999999999995,0.0,153.43333333333337,0.0,134.2,11.600000000000001,0.0,39.26666666666666,0.0,66.96666666666668,0.0,23.53333333333333,165.26666666666665,62.93333333333334,22.66666666666666
2009-05-31,0.0,0.0,61.14166666666668,52.09166666666668,8.75,0.0,49.12499999999999,0.0,0.0,143.95833333333331,39.14166666666665,0.0,105.37500000000003,16.50833333333333,118.77499999999999,64.23333333333332,0.0,24.51666666666666,103.91666666666667,7.999999999999999,0.0,156.2666666666667,0.0,133.04999999999998,10.150000000000002,0.0,37.30833333333332,0.0,67.38333333333335,0.0,23.416666666666664,166.45833333333331,65.66666666666667,23.633333333333326
2009-06-30,0.0,0.0,61.850000000000016,53.65000000000002,10.5,0.0,48.64999999999999,0.0,0.0,149.24999999999997,39.44999999999998,0.0,107.65000000000003,14.149999999999995,118.94999999999999,63.79999999999998,0.0,25.29999999999999,104.9,9.6,0.0,159.10000000000005,0.0,131.89999999999998,8.700000000000003,0.0,35.34999999999999,0.0,67.80000000000003,0.0,23.299999999999997,167.64999999999998,68.4,24.59999999999999
2009-07-31,0.0,0.0,62.55833333333335,55.20833333333336,12.25,0.0,48.17499999999999,0.0,0.0,154.54166666666663,39.75833333333331,0.0,109.92500000000004,11.79166666666666,119.12499999999999,63.366666666666646,0.0,26.08333333333332,105.88333333333334,11.2,0.0,161.9333333333334,0.0,130.74999999999997,7.250000000000003,0.0,33.39166666666665,0.0,68.2166666666667,0.0,23.18333333333333,168.84166666666664,71.13333333333334,25.566666666666656
2009-08-31,0.0,0.0,63.26666666666669,56.766666666666694,14.0,0.0,47.69999999999999,0.0,0.0,159.8333333333333,40.06666666666664,0.0,112.20000000000005,9.433333333333326,119.29999999999998,62.93333333333331,0.0,26.866666666666653,106.86666666666667,12.799999999999999,0.0,164.76666666666674,0.0,129.59999999999997,5.8000000000000025,0.0,31.43333333333332,0.0,68.63333333333337,0.0,23.066666666666663,170.0333333333333,73.86666666666667,26.53333333333332
2009-09-30,0.0,0.0,63.97500000000002,58.32500000000003,15.75,0.0,47.22499999999999,0.0,0.0,165.12499999999994,40.37499999999997,0.0,114.47500000000005,7.074999999999993,119.47499999999998,62.49999999999997,0.0,27.649999999999984,107.85000000000001,14.399999999999999,0.0,167.60000000000008,0.0,128.44999999999996,4.350000000000002,0.0,29.474999999999987,0.0,69.05000000000004,0.0,22.949999999999996,171.22499999999997,76.60000000000001,27.499999999999986
2009-10-31,0.0,0.0,64.68333333333335,59.88333333333337,17.5,0.0,46.749999999999986,0.0,0.0,170.4166666666666,40.6833333333333,0.0,116.75000000000006,4.71666666666666,119.64999999999998,62.066666666666634,0.0,28.433333333333316,108.83333333333334,15.999999999999998,0.0,170.43333333333342,0.0,127.29999999999995,2.900000000000002,0.0,27.516666666666655,0.0,69.46666666666671,0.0,22.83333333333333,172.41666666666663,79.33333333333334,28.46666666666665
2009-11-30,0.0,0.0,65.39166666666668,61.441666666666706,19.25,0.0,46.274999999999984,0.0,0.0,175.70833333333326,40.99166666666663,0.0,119.02500000000006,2.3583333333333263,119.82499999999997,61.6333333333333,0.0,29.216666666666647,109.81666666666668,17.599999999999998,0.0,173.26666666666677,0.0,126.14999999999995,1.4500000000000022,0.0,25.558333333333323,0.0,69.88333333333338,0.0,22.71666666666666,173.6083333333333,82.06666666666668,29.433333333333316
2009-12-31,0.0,0.0,66.10000000000001,63.00000000000004,21.0,0.0,45.79999999999998,0.0,0.0,180.99999999999991,41.29999999999996,0.0,121.30000000000007,-7.105427357601002e-15,119.99999999999997,61.19999999999996,0.0,29.99999999999998,110.80000000000001,19.2,0.0,176.1000000000001,0.0,124.99999999999994,2.220446049250313e-15,0.0,23.59999999999999,0.0,70.30000000000005,0.0,22.599999999999994,174.79999999999995,84.80000000000001,30.39999999999998
2010-01-31,0.0,0.0,68.35833333333333,63.391666666666666,21.90833333333333,1.7083333333333333,46.36666666666667,0.0,0.0,183.63333333333333,40.40833333333333,0.0,119.63333333333333,0.0,120.70833333333333,62.5,0.0,30.025,111.03333333333333,17.599999999999998,1.9083333333333332,178.15,0.0,126.93333333333334,0.0,0.0,23.683333333333334,0.0,74.14999999999999,0.0,20.71666666666667,176.54166666666669,84.69166666666666,31.375
2010-02-28,0.0,0.0,70.61666666666667,63.78333333333333,22.816666666666663,3.4166666666666665,46.93333333333334,0.0,0.0,186.26666666666665,39.516666666666666,0.0,117.96666666666665,0.0,121.41666666666666,63.8,0.0,30.049999999999997,111.26666666666667,15.999999999999998,3.8166666666666664,180.20000000000002,0.0,128.86666666666667,0.0,0.0,23.766666666666666,0.0,77.99999999999999,0.0,18.833333333333336,178.28333333333336,84.58333333333333,32.35
2010-03-31,0.0,0.0,72.87500000000001,64.175,23.724999999999994,5.125,47.50000000000001,0.0,0.0,188.89999999999998,38.625,0.0,116.29999999999998,0.0,122.12499999999999,65.1,0.0,30.074999999999996,111.5,14.399999999999999,5.725,182.25000000000003,0.0,130.8,0.0,0.0,23.849999999999998,0.0,81.84999999999998,0.0,16.950000000000003,180.02500000000003,84.475,33.325
2010-04-30,0.0,0.0,75.13333333333335,64.56666666666666,24.633333333333326,6.833333333333333,48.06666666666668,0.0,0.0,191.5333333333333,37.733333333333334,0.0,114.63333333333331,0.0,122.83333333333331,66.39999999999999,0.0,30.099999999999994,111.73333333333333,12.799999999999999,7.633333333333333,184.30000000000004,0.0,132.73333333333335,0.0,0.0,23.93333333333333,0.0,85.69999999999997,0.0,15.06666666666667,181.7666666666667,84.36666666666666,34.300000000000004
2010-05-31,0.0,0.0,77.3916666666667,64.95833333333333,25.541666666666657,8.541666666666666,48.63333333333335,0.0,0.0,194.16666666666663,36.84166666666667,0.0,112.96666666666664,0.0,123.54166666666664,67.69999999999999,0.0,30.124999999999993,111.96666666666667,11.2,9.541666666666666,186.35000000000005,0.0,134.66666666666669,0.0,0.0,24.016666666666662,0.0,89.54999999999997,0.0,13.183333333333337,183.50833333333338,84.25833333333333,35.275000000000006
2010-06-30,0.0,0.0,79.65000000000003,65.35,26.44999999999999,10.25,49.20000000000002,0.0,0.0,196.79999999999995,35.95,0.0,111.29999999999997,0.0,124.24999999999997,68.99999999999999,0.0,30.14999999999999,112.2,9.6,11.45,188.40000000000006,0.0,136.60000000000002,0.0,0.0,24.099999999999994,0.0,93.39999999999996,0.0,11.300000000000004,185.25000000000006,84.14999999999999,36.25000000000001
2010-07-31,0.0,0.0,81.90833333333337,65.74166666666666,27.35833333333332,11.958333333333334,49.76666666666669,0.0,0.0,199.43333333333328,35.05833333333334,0.0,109.6333333333333,0.0,124.9583333333333,70.29999999999998,0.0,30.17499999999999,112.43333333333334,8.0,13.358333333333333,190.45000000000007,0.0,138.53333333333336,0.0,0.0,24.183333333333326,0.0,97.24999999999996,0.0,9.416666666666671,186.99166666666673,84.04166666666666,37.22500000000001
2010-08-31,0.0,0.0,84.16666666666671,66.13333333333333,28.26666666666665,13.666666666666668,50.33333333333336,0.0,0.0,202.0666666666666,34.16666666666667,0.0,107.96666666666663,0.0,125.66666666666663,71.59999999999998,0.0,30.19999999999999,112.66666666666667,6.4,15.266666666666666,192.50000000000009,0.0,140.4666666666667,0.0,0.0,24.26666666666666,0.0,101.09999999999995,0.0,7.533333333333338,188.7333333333334,83.93333333333332,38.20000000000001
2010-09-30,0.0,0.0,86.42500000000005,66.52499999999999,29.174999999999983,15.375000000000002,50.90000000000003,0.0,0.0,204.69999999999993,33.275000000000006,0.0,106.29999999999995,0.0,126.37499999999996,72.89999999999998,0.0,30.224999999999987,112.9,4.800000000000001,17.174999999999997,194.5500000000001,0.0,142.40000000000003,0.0,0.0,24.34999999999999,0.0,104.94999999999995,0.0,5.650000000000004,190.47500000000008,83.82499999999999,39.17500000000001
2010-10-31,0.0,0.0,88.6833333333334,66.91666666666666,30.083333333333314,17.083333333333336,51.4666666666667,0.0,0.0,207.33333333333326,32.38333333333334,0.0,104.63333333333328,0.0,127.08333333333329,74.19999999999997,0.0,30.249999999999986,113.13333333333334,3.200000000000001,19.08333333333333,196.6000000000001,0.0,144.33333333333337,0.0,0.0,24.433333333333323,0.0,108.79999999999994,0.0,3.76666666666667,192.21666666666675,83.71666666666665,40.15000000000001
2010-11-30,0.0,0.0,90.94166666666673,67.30833333333332,30.991666666666646,18.791666666666668,52.03333333333337,0.0,0.0,209.96666666666658,31.491666666666674,0.0,102.96666666666661,0.0,127.79166666666661,75.49999999999997,0.0,30.274999999999984,113.36666666666667,1.6000000000000012,20.99166666666666,198.65000000000012,0.0,146.2666666666667,0.0,0.0,24.516666666666655,0.0,112.64999999999993,0.0,1.8833333333333366,193.95833333333343,83.60833333333332,41.125000000000014
2010-12-31,0.0,0.0,93.20000000000007,67.69999999999999,31.899999999999977,20.5,52.60000000000004,0.0,0.0,212.5999999999999,30.60000000000001,0.0,101.29999999999994,0.0,128.49999999999994,76.79999999999997,0.0,30.299999999999983,113.60000000000001,1.3322676295501878e-15,22.89999999999999,200.70000000000013,0.0,148.20000000000005,0.0,0.0,24.599999999999987,0.0,116.49999999999993,0.0,3.1086244689504383e-15,195.7000000000001,83.49999999999999,42.100000000000016
2011-01-31,0.0,0.0,93.75,67.23333333333333,32.125,21.858333333333334,53.125,0.0,0.0,219.09166666666667,33.59166666666667,0.0,103.58333333333333,3.3833333333333333,133.20833333333334,77.08333333333333,0.0,27.775000000000002,116.07499999999999,0.0,20.991666666666667,200.49166666666665,0.0,148.19166666666666,0.0,0.0,24.975,0.0,122.55,3.908333333333333,0.0,198.23333333333332,87.96666666666667,41.44166666666667
2011-02-28,0.0,0.0,94.3,66.76666666666667,32.35,23.21666666666667,53.65,0.0,0.0,225.58333333333334,36.583333333333336,0.0,105.86666666666666,6.766666666666667,137.91666666666669,77.36666666666666,0.0,25.250000000000004,118.54999999999998,0.0,19.083333333333336,200.2833333333333,0.0,148.18333333333334,0.0,0.0,25.35,0.0,128.6,7.816666666666666,0.0,200.76666666666665,92.43333333333334,40.78333333333334
2011-03-31,0.0,0.0,94.85,66.3,32.575,24.575000000000003,54.175,0.0,0.0,232.07500000000002,39.575,0.0,108.14999999999999,10.15,142.62500000000003,77.64999999999999,0.0,22.725000000000005,121.02499999999998,0.0,17.175000000000004,200.07499999999996,0.0,148.175,0.0,0.0,25.725,0.0,134.65,11.725,0.0,203.29999999999998,96.9,40.12500000000001
2011-04-30,0.0,0.0,95.39999999999999,65.83333333333333,32.800000000000004,25.933333333333337,54.699999999999996,0.0,0.0,238.5666666666667,42.56666666666667,0.0,110.43333333333332,13.533333333333333,147.33333333333337,77.93333333333332,0.0,20.200000000000006,123.49999999999997,0.0,15.266666666666671,199.86666666666662,0.0,148.16666666666669,0.0,0.0,26.1,0.0,140.70000000000002,15.633333333333333,0.0,205.83333333333331,101.36666666666667,39.466666666666676
2011-05-31,0.0,0.0,95.94999999999999,65.36666666666666,33.025000000000006,27.29166666666667,55.224999999999994,0.0,0.0,245.05833333333337,45.55833333333334,0.0,112.71666666666665,16.916666666666668,152.0416666666667,78.21666666666665,0.0,17.675000000000008,125.97499999999997,0.0,13.358333333333338,199.65833333333327,0.0,148.15833333333336,0.0,0.0,26.475,0.0,146.75000000000003,19.541666666666664,0.0,208.36666666666665,105.83333333333334,38.808333333333344
2011-06-30,0.0,0.0,96.49999999999999,64.89999999999999,33.25000000000001,28.650000000000006,55.74999999999999,0.0,0.0,251.55000000000004,48.550000000000004,0.0,114.99999999999999,20.3,156.75000000000006,78.49999999999999,0.0,15.150000000000007,128.44999999999996,0.0,11.450000000000005,199.44999999999993,0.0,148.15000000000003,0.0,0.0,26.85,0.0,152.80000000000004,23.449999999999996,0.0,210.89999999999998,110.30000000000001,38.15000000000001
2011-07-31,0.0,0.0,97.04999999999998,64.43333333333332,33.47500000000001,30.00833333333334,56.27499999999999,0.0,0.0,258.0416666666667,51.54166666666667,0.0,117.28333333333332,23.683333333333334,161.4583333333334,78.78333333333332,0.0,12.625000000000007,130.92499999999995,0.0,9.541666666666671,199.2416666666666,0.0,148.1416666666667,0.0,0.0,27.225,0.0,158.85000000000005,27.358333333333327,0.0,213.4333333333333,114.76666666666668,37.49166666666668
2011-08-31,0.0,0.0,97.59999999999998,63.966666666666654,33.70000000000001,31.366666666666674,56.79999999999999,0.0,0.0,264.53333333333336,54.53333333333334,0.0,119.56666666666665,27.066666666666666,166.16666666666674,79.06666666666665,0.0,10.100000000000007,133.39999999999995,0.0,7.633333333333338,199.03333333333325,0.0,148.13333333333338,0.0,0.0,27.6,0.0,164.90000000000006,31.26666666666666,0.0,215.96666666666664,119.23333333333335,36.83333333333335
2011-09-30,0.0,0.0,98.14999999999998,63.499999999999986,33.92500000000001,32.72500000000001,57.32499999999999,0.0,0.0,271.02500000000003,57.525000000000006,0.0,121.84999999999998,30.45,170.87500000000009,79.34999999999998,0.0,7.575000000000006,135.87499999999994,0.0,5.725000000000005,198.8249999999999,0.0,148.12500000000006,0.0,0.0,27.975,0.0,170.95000000000007,35.17499999999999,0.0,218.49999999999997,123.70000000000002,36.17500000000002
2011-10-31,0.0,0.0,98.69999999999997,63.03333333333332,34.15000000000001,34.08333333333334,57.84999999999999,0.0,0.0,277.5166666666667,60.51666666666667,0.0,124.13333333333331,33.833333333333336,175.58333333333343,79.63333333333331,0.0,5.050000000000006,138.34999999999994,0.0,3.8166666666666718,198.61666666666656,0.0,148.11666666666673,0.0,0.0,28.35,0.0,177.00000000000009,39.08333333333332,0.0,221.0333333333333,128.16666666666669,35.51666666666669
2011-11-30,0.0,0.0,99.24999999999997,62.56666666666665,34.375000000000014,35.44166666666668,58.374999999999986,0.0,0.0,284.0083333333334,63.50833333333334,0.0,126.41666666666664,37.21666666666667,180.29166666666677,79.91666666666664,0.0,2.525000000000006,140.82499999999993,0.0,1.9083333333333385,198.40833333333322,0.0,148.1083333333334,0.0,0.0,28.725,0.0,183.0500000000001,42.99166666666665,0.0,223.56666666666663,132.63333333333335,34.858333333333356
2011-12-31,0.0,0.0,99.79999999999997,62.09999999999998,34.600000000000016,36.80000000000001,58.899999999999984,0.0,0.0,290.50000000000006,66.5,0.0,128.7,40.6,185.0000000000001,80.19999999999997,0.0,6.217248937900877e-15,143.29999999999993,0.0,5.329070518200751e-15,198.19999999999987,0.0,148.10000000000008,0.0,0.0,29.1,0.0,189.1000000000001,46.899999999999984,0.0,226.09999999999997,137.10000000000002,34.200000000000024
2012-01-31,0.0,0.0,105.06666666666666,72.50833333333334,31.71666666666667,39.28333333333333,64.225,0.0,0.0,296.1666666666667,68.19166666666666,0.0,128.00833333333333,37.21666666666667,187.25,86.11666666666667,0.0,4.425,150.81666666666666,0.0,0.0,203.7,3.4250000000000003,156.14166666666665,0.0,0.0,30.866666666666667,0.0,189.825,49.641666666666666,0.0,230.93333333333334,137.85833333333332,35.708333333333336
2012-02-29,0.0,0.0,110.33333333333333,82.91666666666667,28.833333333333336,41.766666666666666,69.55,0.0,0.0,301.83333333333337,69.88333333333333,0.0,127.31666666666666,33.833333333333336,189.5,92.03333333333335,0.0,8.85,158.33333333333331,0.0,0.0,209.2,6.8500000000000005,164.1833333333333,0.0,0.0,32.63333333333333,0.0,190.54999999999998,52.38333333333333,0.0,235.76666666666668,138.61666666666665,37.21666666666667
2012-03-31,0.0,0.0,115.6,93.325,25.950000000000003,44.25,74.875,0.0,0.0,307.50000000000006,71.57499999999999,0.0,126.625,30.450000000000003,191.75,97.95000000000002,0.0,13.274999999999999,165.84999999999997,0.0,0.0,214.7,10.275,172.22499999999997,0.0,0.0,34.4,0.0,191.27499999999998,55.125,0.0,240.60000000000002,139.37499999999997,38.725
2012-04-30,0.0,0.0,120.86666666666666,103.73333333333333,23.06666666666667,46.733333333333334,80.2,0.0,0.0,313.16666666666674,73.26666666666665,0.0,125.93333333333334,27.06666666666667,194.0,103.86666666666669,0.0,17.7,173.36666666666662,0.0,0.0,220.2,13.700000000000001,180.26666666666662,0.0,0.0,36.166666666666664,0.0,191.99999999999997,57.86666666666667,0.0,245.43333333333337,140.1333333333333,40.233333333333334
2012-05-31,0.0,0.0,126.13333333333333,114.14166666666667,20.183333333333337,49.21666666666667,85.525,0.0,0.0,318.8333333333334,74.95833333333331,0.0,125.24166666666667,23.683333333333337,196.25,109.78333333333336,0.0,22.125,180.88333333333327,0.0,0.0,225.7,17.125,188.30833333333328,0.0,0.0,37.93333333333333,0.0,192.72499999999997,60.608333333333334,0.0,250.2666666666667,140.89166666666662,41.74166666666667
2012-06-30,0.0,0.0,131.4,124.55,17.300000000000004,51.7,90.85000000000001,0.0,0.0,324.5000000000001,76.64999999999998,0.0,124.55000000000001,20.300000000000004,198.5,115.70000000000003,0.0,26.55,188.39999999999992,0.0,0.0,231.2,20.55,196.34999999999994,0.0,0.0,39.699999999999996,0.0,193.44999999999996,63.35,0.0,255.10000000000005,141.64999999999995,43.25
2012-07-31,0.0,0.0,136.66666666666669,134.95833333333334,14.416666666666671,54.18333333333334,96.17500000000001,0.0,0.0,330.1666666666668,78.34166666666664,0.0,123.85833333333335,16.91666666666667,200.75,121.6166666666667,0.0,30.975,195.91666666666657,0.0,0.0,236.7,23.975,204.3916666666666,0.0,0.0,41.46666666666666,0.0,194.17499999999995,66.09166666666667,0.0,259.9333333333334,142.40833333333327,44.75833333333333
2012-08-31,0.0,0.0,141.93333333333337,145.36666666666667,11.533333333333339,56.66666666666667,101.50000000000001,0.0,0.0,335.8333333333335,80.0333333333333,0.0,123.16666666666669,13.533333333333339,203.0,127.53333333333337,0.0,35.4,203.43333333333322,0.0,0.0,242.2,27.400000000000002,212.43333333333325,0.0,0.0,43.23333333333333,0.0,194.89999999999995,68.83333333333333,0.0,264.7666666666667,143.1666666666666,46.266666666666666
2012-09-30,0.0,0.0,147.20000000000005,155.775,8.650000000000006,59.150000000000006,106.82500000000002,0.0,0.0,341.50000000000017,81.72499999999997,0.0,122.47500000000002,10.150000000000006,205.25,133.45000000000005,0.0,39.824999999999996,210.94999999999987,0.0,0.0,247.7,30.825000000000003,220.4749999999999,0.0,0.0,44.99999999999999,0.0,195.62499999999994,71.57499999999999,0.0,269.6,143.92499999999993,47.775
2012-10-31,0.0,0.0,152.46666666666673,166.18333333333334,5.766666666666673,61.63333333333334,112.15000000000002,0.0,0.0,347.16666666666686,83.41666666666663,0.0,121.78333333333336,6.766666666666673,207.5,139.3666666666667,0.0,44.24999999999999,218.46666666666653,0.0,0.0,253.2,34.25,228.51666666666657,0.0,0.0,46.76666666666666,0.0,196.34999999999994,74.31666666666665,0.0,274.43333333333334,144.68333333333325,49.28333333333333
2012-11-30,0.0,0.0,157.7333333333334,176.59166666666667,2.8833333333333395,64.11666666666667,117.47500000000002,0.0,0.0,352.83333333333354,85.10833333333329,0.0,121.0916666666667,3.3833333333333395,209.75,145.28333333333336,0.0,48.67499999999999,225.98333333333318,0.0,0.0,258.7,37.675,236.55833333333322,0.0,0.0,48.533333333333324,0.0,197.07499999999993,77.05833333333331,0.0,279.26666666666665,145.44166666666658,50.791666666666664
2012-12-31,0.0,0.0,163.00000000000009,187.0,6.217248937900877e-15,66.60000000000001,122.80000000000003,0.0,0.0,358.5000000000002,86.79999999999995,0.0,120.40000000000003,6.217248937900877e-15,212.0,151.20000000000002,0.0,53.09999999999999,233.49999999999983,0.0,0.0,264.2,41.099999999999994,244.59999999999988,0.0,0.0,50.29999999999999,0.0,197.79999999999993,79.79999999999997,0.0,284.09999999999997,146.1999999999999,52.3
2013-01-31,0.0,0.0,168.40833333333333,177.53333333333333,0.0,67.25,125.43333333333334,0.0,0.0,354.9583333333333,87.625,0.0,126.025,0.0,217.075,149.0,0.0,53.300000000000004,230.06666666666666,0.0,0.0,265.2416666666667,41.68333333333334,239.31666666666666,0.0,3.8000000000000003,46.108333333333334,0.0,197.175,77.43333333333334,0.0,290.81666666666666,147.325,53.36666666666666
2013-02-28,0.0,0.0,173.81666666666666,168.06666666666666,0.0,67.9,128.06666666666666,0.0,0.0,351.41666666666663,88.45,0.0,131.65,0.0,222.14999999999998,146.8,0.0,53.50000000000001,226.63333333333333,0.0,0.0,266.28333333333336,42.26666666666667,234.03333333333333,0.0,7.6000000000000005,41.91666666666667,0.0,196.55,75.06666666666668,0.0,297.5333333333333,148.45,54.43333333333332
2013-03-31,0.0,0.0,179.225,158.6,0.0,68.55000000000001,130.7,0.0,0.0,347.87499999999994,89.275,0.0,137.275,0.0,227.22499999999997,144.60000000000002,0.0,53.70000000000001,223.2,0.0,0.0,267.32500000000005,42.85000000000001,228.75,0.0,11.4,37.72500000000001,0.0,195.925,72.70000000000002,0.0,304.24999999999994,149.575,55.499999999999986
2013-04-30,0.0,0.0,184.63333333333333,149.13333333333333,0.0,69.20000000000002,133.33333333333331,0.0,0.0,344.33333333333326,90.10000000000001,0.0,142.9,0.0,232.29999999999995,142.40000000000003,0.0,53.90000000000001,219.76666666666665,0.0,0.0,268.36666666666673,43.433333333333344,223.46666666666667,0.0,15.200000000000001,33.533333333333346,0.0,195.3,70.33333333333336,0.0,310.9666666666666,150.7,56.56666666666665
2013-05-31,0.0,0.0,190.04166666666666,139.66666666666666,0.0,69.85000000000002,135.96666666666664,0.0,0.0,340.7916666666666,90.92500000000001,0.0,148.525,0.0,237.37499999999994,140.20000000000005,0.0,54.100000000000016,216.33333333333331,0.0,0.0,269.4083333333334,44.01666666666668,218.18333333333334,0.0,19.0,29.34166666666668,0.0,194.675,67.9666666666667,0.0,317.6833333333332,151.825,57.63333333333331
2013-06-30,0.0,0.0,195.45,130.2,0.0,70.50000000000003,138.59999999999997,0.0,0.0,337.2499999999999,91.75000000000001,0.0,154.15,0.0,242.44999999999993,138.00000000000006,0.0,54.30000000000002,212.89999999999998,0.0,0.0,270.4500000000001,44.600000000000016,212.9,0.0,22.8,25.150000000000013,0.0,194.05,65.60000000000004,0.0,324.39999999999986,152.95,58.699999999999974
2013-07-31,0.0,0.0,200.85833333333332,120.73333333333332,0.0,71.15000000000003,141.2333333333333,0.0,0.0,333.7083333333332,92.57500000000002,0.0,159.775,0.0,247.52499999999992,135.80000000000007,0.0,54.50000000000002,209.46666666666664,0.0,0.0,271.4916666666668,45.18333333333335,207.61666666666667,0.0,26.6,20.958333333333346,0.0,193.425,63.23333333333337,0.0,331.1166666666665,154.075,59.76666666666664
2013-08-31,0.0,0.0,206.26666666666665,111.26666666666665,0.0,71.80000000000004,143.86666666666662,0.0,0.0,330.1666666666665,93.40000000000002,0.0,165.4,0.0,252.5999999999999,133.60000000000008,0.0,54.700000000000024,206.0333333333333,0.0,0.0,272.5333333333335,45.76666666666669,202.33333333333334,0.0,30.400000000000002,16.76666666666668,0.0,192.8,60.8666666666667,0.0,337.83333333333314,155.2,60.8333333333333
2013-09-30,0.0,0.0,211.67499999999998,101.79999999999998,0.0,72.45000000000005,146.49999999999994,0.0,0.0,326.62499999999983,94.22500000000002,0.0,171.025,0.0,257.6749999999999,131.4000000000001,0.0,54.90000000000003,202.59999999999997,0.0,0.0,273.57500000000016,46.35000000000002,197.05,0.0,34.2,12.575000000000014,0.0,192.175,58.500000000000036,0.0,344.5499999999998,156.325,61.89999999999996
2013-10-31,0.0,0.0,217.08333333333331,92.33333333333331,0.0,73.10000000000005,149.13333333333327,0.0,0.0,323.08333333333314,95.05000000000003,0.0,176.65,0.0,262.7499999999999,129.2000000000001,0.0,55.10000000000003,199.16666666666663,0.0,0.0,274.61666666666684,46.93333333333336,191.76666666666668,0.0,38.0,8.383333333333347,0.0,191.55,56.13333333333337,0.0,351.2666666666664,157.45,62.966666666666626
