date,BBAS3,BBDC4,BIDI11,BPAC11,BPAN4,ITUB4,SANB11
2021-10-06,-0.16533258840432108,-0.11328132788250311,0.26701358342240056,0.047439640896014934,0.5326105960705325,-0.02023876750789666,-0.13812142060486332
2021-10-07,-0.17404986840636472,-0.13540732960395174,0.4197870624343436,0.053474243876926675,0.5567543969734714,-0.04100128053194052,-0.15075484149840446
2021-10-08,-0.15661558608456327,-0.12956297349910884,0.5249903563647234,0.10218251547110402,0.6512304660893786,-0.03395000357912925,-0.13320857888436
2021-10-11,-0.16315333782438168,-0.14542677119793335,0.3691675065142188,0.03881896626862891,0.517914509342061,-0.05079496377128856,-0.16011294987264857
2021-10-13,-0.1620637125344121,-0.14793173764919976,0.47589548586387953,0.0664059095267131,0.6648764492555426,-0.04961981722594089,-0.15987916233926713
2021-10-14,-0.16614980737179863,-0.15586363649861212,0.5521297568279229,0.06812995729102922,0.7383579555266666,-0.054320801088057036,-0.15520010815214502
2021-10-15,-0.1397261164077469,-0.11161120884463094,0.5332236576288403,0.1207173363549181,0.7887457644571587,-0.03003245074724481,-0.12151107047499698
2021-10-18,-0.12256424040843783,-0.09616483485250338,0.4728461150253178,0.10347555129434127,0.8034418511856303,-0.023372889309549394,-0.11837348930688785
2021-10-19,-0.1656049947268139,-0.12413561688987906,0.37282675152049305,0.04226706179726114,0.7236618687981948,-0.04648609310501406,-0.15629535192266042
2021-10-20,-0.1517119945974139,-0.09783452967929163,0.46827205876747513,0.06856096923210808,0.7058165440115676,-0.024548035854896955,-0.12875975459424194
2021-10-21,-0.18767046221327266,-0.11286390417580605,0.31122946058154577,0.012525058833781522,0.5714504837019425,-0.04100128053194041,-0.1437353708086272
2021-10-22,-0.21245971524236995,-0.14626161861132758,0.22401745459868017,-0.016354920247539706,0.5326105960705321,-0.07782572039863778,-0.14759998038217603
2021-10-25,-0.1961150582105381,-0.13332021107046643,0.28744436804076434,0.006921467793948866,0.5326105960705321,-0.05980521598040478,-0.1364889737413394
2021-10-26,-0.20455993189008947,-0.15294124634064854,0.21425946791528272,-0.02756210232720513,0.47382517652787937,-0.0699906147348689,-0.15291381854580532
2021-10-27,-0.2053771508575667,-0.14166953362657575,0.22279770626325557,-0.017216944129697764,0.5074166916052856,-0.06293933778205762,-0.15315548370259413
2021-10-28,-0.21245971524236984,-0.14459192378453922,0.2048064183157412,-0.024113570992767452,0.4612282242952561,-0.06489791535763689,-0.15315548370259413
2021-10-29,-0.22362865214684546,-0.16922289195725415,0.08252664768941576,-0.027993114268283992,0.3950952977027511,-0.08683597260775411,-0.16909725231036665
2021-11-01,-0.20592196350255154,-0.14041726250648456,0.2901888017954699,0.020284145384814378,0.47487528009018676,-0.05046807021451172,-0.12537822121738695
2021-11-03,-0.20074596569290948,-0.14756352242825155,0.35940951983082114,0.026749760306805204,0.46542756591571943,-0.04145105743305322,-0.12320425127382384
2021-11-04,-0.21954255730945915,-0.20397468817303688,0.3267812518582105,0.00821450361718612,0.35205606845087756,-0.09202451303995374,-0.1594354742596108
2021-11-05,-0.2021082749876576,-0.16469613547944484,0.4078945161639529,0.05347424387692623,0.37095149679981243,-0.10300209180062148,-0.14993455219649676
2021-11-08,-0.19693227717801542,-0.1839175639084598,0.30513071890442234,0.03192233940555855,0.29117151441237676,-0.10770625710854576,-0.1556214339459998
2021-11-09,-0.19802190246798523,-0.19352849022850915,0.306045530155991,-0.011182341148786357,0.2764754276839052,-0.11672366757073027,-0.16551166307557075
2021-11-10,-0.161246493566935,-0.14798137034603265,0.3356244272900397,0.02459426479560478,0.32056476049808613,-0.09437679453427894,-0.13237939549150823
2021-11-11,-0.17731874427627448,-0.14380289116822154,0.4167376915957819,0.03321537522879581,0.41819006767214906,-0.09633696283276216,-0.14103334597988282
2021-11-12,-0.17868077588873654,-0.13544550860151539,0.376790933610623,-0.01075132920770705,0.3636039897499599,-0.09829752881197151,-0.1331211626762261
2021-11-16,-0.19012211911570465,-0.13669905235485869,0.3072652784914154,-0.05385600976205196,0.2565309684014294,-0.10770625710854587,-0.15191259802241075
2021-11-17,-0.20156346234267275,-0.13293842109482867,0.21151503416057693,-0.09609823062843381,0.1977455488587767,-0.10417803370742118,-0.14746199491410394
2021-11-18,-0.2075564014375061,-0.1412958036615347,0.1877299416197955,-0.10213283360934544,0.23133706393618314,-0.11907555138432946,-0.15067631938121462
2021-11-19,-0.2086460267274759,-0.1421314994970969,0.24444823921704373,-0.0986847380807131,0.20194489047924002,-0.1265245090631466,-0.15710496831543552
2021-11-22,-0.2130045278873548,-0.15675660083051968,0.0688044789158877,-0.1443754902815323,0.14945794705289894,-0.1243603305522224,-0.16452264016261386
2021-11-23,-0.18003753153776625,-0.1404601078259725,0.0611810518194833,-0.12282315000435973,0.13371175676212022,-0.10968034423243955,-0.15512692248952142
2021-11-24,-0.16484803281538252,-0.11831331976140591,0.10387224355934777,-0.1142020395711687,0.1924971763047727,-0.08587477829299839,-0.13979706733868646
2021-11-25,-0.1214884992327645,-0.11120990515912721,0.1453436869637874,-0.06678723960603339,0.29117151441237676,-0.07754296940244798,-0.12496146952744602
2021-11-26,-0.15048686035191294,-0.14672782659268913,0.10021299855307353,-0.1051503530027037,0.20404402497508856,-0.09500035791265637,-0.1551269224895213
2021-11-29,-0.14910594634400776,-0.15299596957048966,0.14991774322162987,-0.08402902466661033,0.23658543649018737,-0.10095164997733519,-0.1652644073473315
2021-11-30,-0.12065989529156418,-0.16803891882169353,0.10478705481091621,-0.09739126645167084,0.1819993585679982,-0.11206086105831081,-0.18504486560647326
2021-12-01,-0.1355733778217385,-0.17138170216394244,0.019709608415043878,-0.10428832912054553,0.148407843490592,-0.11771309721703316,-0.1954296061925227
2021-12-02,-0.11182237885971491,-0.1291803351013029,0.005987439641516268,-0.09092565152968013,0.1557564231692108,-0.08435921704618965,-0.16402812870613503
2021-12-03,-0.11071775872630507,-0.13168996787449372,0.005987439641516268,-0.08402902466661033,0.21349173914955588,-0.08753589068552503,-0.1677369646297241
2021-12-06,-0.08669046588978613,-0.11328641841551124,0.006292376725372417,-0.08618408437200564,0.23028696037387575,-0.07681481599313111,-0.1677369646297241
2021-12-07,-0.09967072434535063,-0.12374279742605587,0.14076963070594473,-0.08618408437200564,0.3048185702073074,-0.08833005909535896,-0.1788634724004915
2021-12-08,-0.09552798232163562,-0.12918033510130278,0.16577447158215075,-0.06161466050727982,0.2943207524705327,-0.09706551392280516,-0.18059426249816624
2021-12-09,-0.11568882700893479,-0.15134790950898747,0.07520815767686728,-0.08101150527325207,0.22713772231572005,-0.1212866562209226,-0.20853415978920398
2021-12-10,-0.10243255236116089,-0.15469408653990868,0.14381900154450622,-0.018078968011855823,0.4150408296139936,-0.12009560244653472,-0.20977043843040033
2021-12-13,-0.10988915478510508,-0.17016973109683498,0.11424010441045751,-0.024544582933846648,0.29327172153699155,-0.14352257633481824,-0.22015517901644976
2021-12-14,-0.10975059132442855,-0.15762199144196454,0.021844168002036923,-0.059459600801884505,0.13581089125796875,-0.13518400687192567,-0.21966066755997116
2021-12-15,-0.1250231170503039,-0.15762199144196454,0.06666991932889443,-0.024113570992767452,0.20404402497508856,-0.1379637951467072,-0.21249025144103217
2021-12-16,-0.12779993990955407,-0.14716561243142,-0.015663093312272225,-0.029286150091521024,0.15050805061520656,-0.129227942638535,-0.2028472780397006
2021-12-17,-0.15778962678945485,-0.17100627535456525,-0.07543076174808228,-0.01980345158197694,0.10431958330517732,-0.14828758679382137,-0.23227070970017405
2021-12-20,-0.18305871480863034,-0.1881550084269522,-0.11476764556552865,-0.058597141113921336,0.07492633721946773,-0.16139076903499083,-0.24117191591678777
2021-12-21,-0.1808372565212304,-0.1916322666828424,-0.13885767519016645,-0.07469101368430398,0.06547969567376688,-0.16019931757987693,-0.24784782057924815
2021-12-22,-0.18555785538195557,-0.1878211543038114,-0.12818487725520034,-0.05090996252070268,0.15414855264837457,-0.15702304162126746,-0.24982586640516224
2021-12-23,-0.1886123605271306,-0.18528055412148547,-0.1284898143390566,-0.0725294168918349,0.16380221154599117,-0.1526553142075443,-0.24685879766629093
2021-12-27,-0.18694626681158055,-0.17596487871592903,-0.10897384097226148,-0.07209709753334104,0.126260204721927,-0.14391946169937198,-0.2399356372755913
2021-12-28,-0.19166686567230573,-0.17892884156012845,-0.11568245681709721,-0.09804018129521663,0.1294780910211326,-0.14709613533870736,-0.23869935863439484
2021-12-29,-0.19583209996118078,-0.18273995393915943,-0.15898352272467386,-0.10495816264272828,0.1348412348531418,-0.15424325334648603,-0.2485895877639659
2021-12-30,-0.1988866051063558,-0.1865510663181903,-0.12879475142291275,-0.09198683866469293,0.14556752251716,-0.16814100167821533,-0.2587270726217761
